Simulation,Format,Player,Wins
503,FFA_Round5,Player 5,8.0
503,FFA_Round5,Player 6,4.0
503,FFA_Round5,Player 7,4.0
503,FFA_Round5,Player 8,6.0
503,FFA_Round5,Player 9,2.0
503,FFA_Round5,Player 10,12.0
504,FFA_Round5,Player 1,1.0
504,FFA_Round5,Player 2,3.0
504,FFA_Round5,Player 3,3.0
504,FFA_Round5,Player 4,1.0
504,FFA_Round5,Player 5,4.0
504,FFA_Round5,Player 6,6.0
504,FFA_Round5,Player 7,7.0
504,FFA_Round5,Player 8,6.0
504,FFA_Round5,Player 9,8.0
504,FFA_Round5,Player 10,11.0
505,FFA_Round5,Player 1,0.0
505,FFA_Round5,Player 2,0.0
505,FFA_Round5,Player 3,5.0
505,FFA_Round5,Player 4,5.0
505,FFA_Round5,Player 5,7.0
505,FFA_Round5,Player 6,2.0
505,FFA_Round5,Player 7,9.0
505,FFA_Round5,Player 8,8.0
505,FFA_Round5,Player 9,6.0
505,FFA_Round5,Player 10,8.0
506,FFA_Round5,Player 1,1.0
506,FFA_Round5,Player 2,1.0
506,FFA_Round5,Player 3,3.0
506,FFA_Round5,Player 4,5.0
506,FFA_Round5,Player 5,3.0
506,FFA_Round5,Player 6,2.0
506,FFA_Round5,Player 7,10.0
506,FFA_Round5,Player 8,8.0
506,FFA_Round5,Player 9,9.0
506,FFA_Round5,Player 10,8.0
507,FFA_Round5,Player 1,1.0
507,FFA_Round5,Player 2,2.0
507,FFA_Round5,Player 3,1.0
507,FFA_Round5,Player 4,5.0
507,FFA_Round5,Player 5,2.0
507,FFA_Round5,Player 6,3.0
507,FFA_Round5,Player 7,9.0
507,FFA_Round5,Player 8,9.0
507,FFA_Round5,Player 9,10.0
507,FFA_Round5,Player 10,8.0
508,FFA_Round5,Player 1,0.0
508,FFA_Round5,Player 2,1.0
508,FFA_Round5,Player 3,0.0
508,FFA_Round5,Player 4,7.0
508,FFA_Round5,Player 5,8.0
508,FFA_Round5,Player 6,6.0
508,FFA_Round5,Player 7,4.0
508,FFA_Round5,Player 8,9.0
508,FFA_Round5,Player 9,7.0
508,FFA_Round5,Player 10,8.0
509,FFA_Round5,Player 1,1.0
509,FFA_Round5,Player 2,1.0
509,FFA_Round5,Player 3,3.0
509,FFA_Round5,Player 4,9.0
509,FFA_Round5,Player 5,5.0
509,FFA_Round5,Player 6,5.0
509,FFA_Round5,Player 7,5.0
509,FFA_Round5,Player 8,4.0
509,FFA_Round5,Player 9,7.0
509,FFA_Round5,Player 10,10.0
510,FFA_Round5,Player 1,1.0
510,FFA_Round5,Player 2,2.0
510,FFA_Round5,Player 3,8.0
510,FFA_Round5,Player 4,2.0
510,FFA_Round5,Player 5,6.0
510,FFA_Round5,Player 6,6.0
510,FFA_Round5,Player 7,1.0
510,FFA_Round5,Player 8,5.0
510,FFA_Round5,Player 9,8.0
510,FFA_Round5,Player 10,11.0
511,FFA_Round5,Player 1,2.0
511,FFA_Round5,Player 2,7.0
511,FFA_Round5,Player 3,3.0
511,FFA_Round5,Player 4,7.0
511,FFA_Round5,Player 5,4.0
511,FFA_Round5,Player 6,8.0
511,FFA_Round5,Player 7,5.0
511,FFA_Round5,Player 8,8.0
511,FFA_Round5,Player 9,2.0
511,FFA_Round5,Player 10,4.0
512,FFA_Round5,Player 1,2.0
512,FFA_Round5,Player 2,3.0
512,FFA_Round5,Player 3,3.0
512,FFA_Round5,Player 4,4.0
512,FFA_Round5,Player 5,2.0
512,FFA_Round5,Player 6,1.0
512,FFA_Round5,Player 7,8.0
512,FFA_Round5,Player 8,8.0
512,FFA_Round5,Player 9,12.0
512,FFA_Round5,Player 10,7.0
513,FFA_Round5,Player 1,1.0
513,FFA_Round5,Player 2,5.0
513,FFA_Round5,Player 3,3.0
513,FFA_Round5,Player 4,5.0
513,FFA_Round5,Player 5,3.0
513,FFA_Round5,Player 6,9.0
513,FFA_Round5,Player 7,5.0
513,FFA_Round5,Player 8,6.0
513,FFA_Round5,Player 9,3.0
513,FFA_Round5,Player 10,10.0
514,FFA_Round5,Player 1,4.0
514,FFA_Round5,Player 2,7.0
514,FFA_Round5,Player 3,0.0
514,FFA_Round5,Player 4,5.0
514,FFA_Round5,Player 5,6.0
514,FFA_Round5,Player 6,2.0
514,FFA_Round5,Player 7,6.0
514,FFA_Round5,Player 8,5.0
514,FFA_Round5,Player 9,5.0
514,FFA_Round5,Player 10,10.0
515,FFA_Round5,Player 1,3.0
515,FFA_Round5,Player 2,0.0
515,FFA_Round5,Player 3,3.0
515,FFA_Round5,Player 4,4.0
515,FFA_Round5,Player 5,6.0
515,FFA_Round5,Player 6,1.0
515,FFA_Round5,Player 7,5.0
515,FFA_Round5,Player 8,7.0
515,FFA_Round5,Player 9,11.0
515,FFA_Round5,Player 10,10.0
516,FFA_Round5,Player 1,3.0
516,FFA_Round5,Player 2,4.0
516,FFA_Round5,Player 3,3.0
516,FFA_Round5,Player 4,1.0
516,FFA_Round5,Player 5,2.0
516,FFA_Round5,Player 6,5.0
516,FFA_Round5,Player 7,10.0
516,FFA_Round5,Player 8,3.0
516,FFA_Round5,Player 9,8.0
516,FFA_Round5,Player 10,11.0
517,FFA_Round5,Player 1,2.0
517,FFA_Round5,Player 2,0.0
517,FFA_Round5,Player 3,3.0
517,FFA_Round5,Player 4,8.0
517,FFA_Round5,Player 5,5.0
517,FFA_Round5,Player 6,10.0
517,FFA_Round5,Player 7,3.0
517,FFA_Round5,Player 8,6.0
517,FFA_Round5,Player 9,8.0
517,FFA_Round5,Player 10,5.0
518,FFA_Round5,Player 1,3.0
518,FFA_Round5,Player 2,1.0
518,FFA_Round5,Player 3,0.0
518,FFA_Round5,Player 4,2.0
518,FFA_Round5,Player 5,4.0
518,FFA_Round5,Player 6,4.0
518,FFA_Round5,Player 7,5.0
518,FFA_Round5,Player 8,13.0
518,FFA_Round5,Player 9,11.0
518,FFA_Round5,Player 10,7.0
519,FFA_Round5,Player 1,4.0
519,FFA_Round5,Player 2,7.0
519,FFA_Round5,Player 3,3.0
519,FFA_Round5,Player 4,5.0
519,FFA_Round5,Player 5,8.0
519,FFA_Round5,Player 6,6.0
519,FFA_Round5,Player 7,2.0
519,FFA_Round5,Player 8,7.0
519,FFA_Round5,Player 9,4.0
519,FFA_Round5,Player 10,4.0
520,FFA_Round5,Player 1,2.0
520,FFA_Round5,Player 2,1.0
520,FFA_Round5,Player 3,4.0
520,FFA_Round5,Player 4,3.0
520,FFA_Round5,Player 5,6.0
520,FFA_Round5,Player 6,6.0
520,FFA_Round5,Player 7,6.0
520,FFA_Round5,Player 8,7.0
520,FFA_Round5,Player 9,13.0
520,FFA_Round5,Player 10,2.0
521,FFA_Round5,Player 1,1.0
521,FFA_Round5,Player 2,2.0
521,FFA_Round5,Player 3,4.0
521,FFA_Round5,Player 4,10.0
521,FFA_Round5,Player 5,2.0
521,FFA_Round5,Player 6,5.0
521,FFA_Round5,Player 7,3.0
521,FFA_Round5,Player 8,10.0
521,FFA_Round5,Player 9,3.0
521,FFA_Round5,Player 10,10.0
522,FFA_Round5,Player 1,2.0
522,FFA_Round5,Player 2,0.0
522,FFA_Round5,Player 3,3.0
522,FFA_Round5,Player 4,5.0
522,FFA_Round5,Player 5,2.0
522,FFA_Round5,Player 6,7.0
522,FFA_Round5,Player 7,10.0
522,FFA_Round5,Player 8,4.0
522,FFA_Round5,Player 9,9.0
522,FFA_Round5,Player 10,8.0
523,FFA_Round5,Player 1,6.0
523,FFA_Round5,Player 2,0.0
523,FFA_Round5,Player 3,1.0
523,FFA_Round5,Player 4,5.0
523,FFA_Round5,Player 5,1.0
523,FFA_Round5,Player 6,6.0
523,FFA_Round5,Player 7,5.0
523,FFA_Round5,Player 8,10.0
523,FFA_Round5,Player 9,6.0
523,FFA_Round5,Player 10,10.0
524,FFA_Round5,Player 1,0.0
524,FFA_Round5,Player 2,3.0
524,FFA_Round5,Player 3,3.0
524,FFA_Round5,Player 4,6.0
524,FFA_Round5,Player 5,4.0
524,FFA_Round5,Player 6,3.0
524,FFA_Round5,Player 7,9.0
524,FFA_Round5,Player 8,6.0
524,FFA_Round5,Player 9,8.0
524,FFA_Round5,Player 10,8.0
525,FFA_Round5,Player 1,1.0
525,FFA_Round5,Player 2,4.0
525,FFA_Round5,Player 3,4.0
525,FFA_Round5,Player 4,2.0
525,FFA_Round5,Player 5,2.0
525,FFA_Round5,Player 6,9.0
525,FFA_Round5,Player 7,5.0
525,FFA_Round5,Player 8,10.0
525,FFA_Round5,Player 9,9.0
525,FFA_Round5,Player 10,4.0
526,FFA_Round5,Player 1,5.0
526,FFA_Round5,Player 2,0.0
526,FFA_Round5,Player 3,8.0
526,FFA_Round5,Player 4,5.0
526,FFA_Round5,Player 5,1.0
526,FFA_Round5,Player 6,3.0
526,FFA_Round5,Player 7,4.0
526,FFA_Round5,Player 8,16.0
526,FFA_Round5,Player 9,1.0
526,FFA_Round5,Player 10,7.0
527,FFA_Round5,Player 1,2.0
527,FFA_Round5,Player 2,3.0
527,FFA_Round5,Player 3,8.0
527,FFA_Round5,Player 4,4.0
527,FFA_Round5,Player 5,4.0
527,FFA_Round5,Player 6,7.0
527,FFA_Round5,Player 7,0.0
527,FFA_Round5,Player 8,4.0
527,FFA_Round5,Player 9,11.0
527,FFA_Round5,Player 10,7.0
528,FFA_Round5,Player 1,0.0
528,FFA_Round5,Player 2,1.0
528,FFA_Round5,Player 3,8.0
528,FFA_Round5,Player 4,5.0
528,FFA_Round5,Player 5,0.0
528,FFA_Round5,Player 6,6.0
528,FFA_Round5,Player 7,1.0
528,FFA_Round5,Player 8,8.0
528,FFA_Round5,Player 9,9.0
528,FFA_Round5,Player 10,12.0
529,FFA_Round5,Player 1,2.0
529,FFA_Round5,Player 2,5.0
529,FFA_Round5,Player 3,3.0
529,FFA_Round5,Player 4,5.0
529,FFA_Round5,Player 5,8.0
529,FFA_Round5,Player 6,4.0
529,FFA_Round5,Player 7,3.0
529,FFA_Round5,Player 8,7.0
529,FFA_Round5,Player 9,6.0
529,FFA_Round5,Player 10,7.0
530,FFA_Round5,Player 1,2.0
530,FFA_Round5,Player 2,3.0
530,FFA_Round5,Player 3,7.0
530,FFA_Round5,Player 4,4.0
530,FFA_Round5,Player 5,5.0
530,FFA_Round5,Player 6,1.0
530,FFA_Round5,Player 7,9.0
530,FFA_Round5,Player 8,5.0
530,FFA_Round5,Player 9,7.0
530,FFA_Round5,Player 10,7.0
531,FFA_Round5,Player 1,3.0
531,FFA_Round5,Player 2,4.0
531,FFA_Round5,Player 3,5.0
531,FFA_Round5,Player 4,0.0
531,FFA_Round5,Player 5,0.0
531,FFA_Round5,Player 6,7.0
531,FFA_Round5,Player 7,7.0
531,FFA_Round5,Player 8,6.0
531,FFA_Round5,Player 9,10.0
531,FFA_Round5,Player 10,8.0
532,FFA_Round5,Player 1,2.0
532,FFA_Round5,Player 2,3.0
532,FFA_Round5,Player 3,2.0
532,FFA_Round5,Player 4,2.0
532,FFA_Round5,Player 5,2.0
532,FFA_Round5,Player 6,8.0
532,FFA_Round5,Player 7,5.0
532,FFA_Round5,Player 8,12.0
532,FFA_Round5,Player 9,7.0
532,FFA_Round5,Player 10,7.0
533,FFA_Round5,Player 1,0.0
533,FFA_Round5,Player 2,1.0
533,FFA_Round5,Player 3,3.0
533,FFA_Round5,Player 4,1.0
533,FFA_Round5,Player 5,4.0
533,FFA_Round5,Player 6,11.0
533,FFA_Round5,Player 7,6.0
533,FFA_Round5,Player 8,9.0
533,FFA_Round5,Player 9,10.0
533,FFA_Round5,Player 10,5.0
534,FFA_Round5,Player 1,0.0
534,FFA_Round5,Player 2,1.0
534,FFA_Round5,Player 3,3.0
534,FFA_Round5,Player 4,2.0
534,FFA_Round5,Player 5,3.0
534,FFA_Round5,Player 6,7.0
534,FFA_Round5,Player 7,8.0
534,FFA_Round5,Player 8,10.0
534,FFA_Round5,Player 9,9.0
534,FFA_Round5,Player 10,7.0
535,FFA_Round5,Player 1,2.0
535,FFA_Round5,Player 2,1.0
535,FFA_Round5,Player 3,7.0
535,FFA_Round5,Player 4,6.0
535,FFA_Round5,Player 5,2.0
535,FFA_Round5,Player 6,4.0
535,FFA_Round5,Player 7,6.0
535,FFA_Round5,Player 8,8.0
535,FFA_Round5,Player 9,8.0
535,FFA_Round5,Player 10,6.0
536,FFA_Round5,Player 1,1.0
536,FFA_Round5,Player 2,1.0
536,FFA_Round5,Player 3,3.0
536,FFA_Round5,Player 4,4.0
536,FFA_Round5,Player 5,3.0
536,FFA_Round5,Player 6,7.0
536,FFA_Round5,Player 7,6.0
536,FFA_Round5,Player 8,8.0
536,FFA_Round5,Player 9,8.0
536,FFA_Round5,Player 10,9.0
537,FFA_Round5,Player 1,0.0
537,FFA_Round5,Player 2,3.0
537,FFA_Round5,Player 3,3.0
537,FFA_Round5,Player 4,2.0
537,FFA_Round5,Player 5,8.0
537,FFA_Round5,Player 6,2.0
537,FFA_Round5,Player 7,8.0
537,FFA_Round5,Player 8,4.0
537,FFA_Round5,Player 9,11.0
537,FFA_Round5,Player 10,9.0
538,FFA_Round5,Player 1,6.0
538,FFA_Round5,Player 2,6.0
538,FFA_Round5,Player 3,2.0
538,FFA_Round5,Player 4,5.0
538,FFA_Round5,Player 5,5.0
538,FFA_Round5,Player 6,6.0
538,FFA_Round5,Player 7,3.0
538,FFA_Round5,Player 8,3.0
538,FFA_Round5,Player 9,5.0
538,FFA_Round5,Player 10,9.0
539,FFA_Round5,Player 1,3.0
539,FFA_Round5,Player 2,1.0
539,FFA_Round5,Player 3,3.0
539,FFA_Round5,Player 4,6.0
539,FFA_Round5,Player 5,1.0
539,FFA_Round5,Player 6,5.0
539,FFA_Round5,Player 7,8.0
539,FFA_Round5,Player 8,3.0
539,FFA_Round5,Player 9,11.0
539,FFA_Round5,Player 10,9.0
540,FFA_Round5,Player 1,2.0
540,FFA_Round5,Player 2,3.0
540,FFA_Round5,Player 3,3.0
540,FFA_Round5,Player 4,1.0
540,FFA_Round5,Player 5,2.0
540,FFA_Round5,Player 6,7.0
540,FFA_Round5,Player 7,7.0
540,FFA_Round5,Player 8,5.0
540,FFA_Round5,Player 9,11.0
540,FFA_Round5,Player 10,9.0
541,FFA_Round5,Player 1,0.0
541,FFA_Round5,Player 2,4.0
541,FFA_Round5,Player 3,2.0
541,FFA_Round5,Player 4,1.0
541,FFA_Round5,Player 5,6.0
541,FFA_Round5,Player 6,9.0
541,FFA_Round5,Player 7,5.0
541,FFA_Round5,Player 8,9.0
541,FFA_Round5,Player 9,7.0
541,FFA_Round5,Player 10,7.0
542,FFA_Round5,Player 1,4.0
542,FFA_Round5,Player 2,2.0
542,FFA_Round5,Player 3,4.0
542,FFA_Round5,Player 4,2.0
542,FFA_Round5,Player 5,5.0
542,FFA_Round5,Player 6,5.0
542,FFA_Round5,Player 7,6.0
542,FFA_Round5,Player 8,9.0
542,FFA_Round5,Player 9,5.0
542,FFA_Round5,Player 10,8.0
543,FFA_Round5,Player 1,1.0
543,FFA_Round5,Player 2,2.0
543,FFA_Round5,Player 3,0.0
543,FFA_Round5,Player 4,7.0
543,FFA_Round5,Player 5,2.0
543,FFA_Round5,Player 6,7.0
543,FFA_Round5,Player 7,10.0
543,FFA_Round5,Player 8,9.0
543,FFA_Round5,Player 9,2.0
543,FFA_Round5,Player 10,10.0
544,FFA_Round5,Player 1,4.0
544,FFA_Round5,Player 2,1.0
544,FFA_Round5,Player 3,3.0
544,FFA_Round5,Player 4,7.0
544,FFA_Round5,Player 5,1.0
544,FFA_Round5,Player 6,5.0
544,FFA_Round5,Player 7,7.0
544,FFA_Round5,Player 8,5.0
544,FFA_Round5,Player 9,12.0
544,FFA_Round5,Player 10,5.0
545,FFA_Round5,Player 1,0.0
545,FFA_Round5,Player 2,5.0
545,FFA_Round5,Player 3,3.0
545,FFA_Round5,Player 4,5.0
545,FFA_Round5,Player 5,3.0
545,FFA_Round5,Player 6,8.0
545,FFA_Round5,Player 7,6.0
545,FFA_Round5,Player 8,4.0
545,FFA_Round5,Player 9,7.0
545,FFA_Round5,Player 10,9.0
546,FFA_Round5,Player 1,1.0
546,FFA_Round5,Player 2,1.0
546,FFA_Round5,Player 3,2.0
546,FFA_Round5,Player 4,4.0
546,FFA_Round5,Player 5,1.0
546,FFA_Round5,Player 6,8.0
546,FFA_Round5,Player 7,7.0
546,FFA_Round5,Player 8,9.0
546,FFA_Round5,Player 9,5.0
546,FFA_Round5,Player 10,12.0
547,FFA_Round5,Player 1,3.0
547,FFA_Round5,Player 2,1.0
547,FFA_Round5,Player 3,3.0
547,FFA_Round5,Player 4,4.0
547,FFA_Round5,Player 5,2.0
547,FFA_Round5,Player 6,5.0
547,FFA_Round5,Player 7,9.0
547,FFA_Round5,Player 8,5.0
547,FFA_Round5,Player 9,7.0
547,FFA_Round5,Player 10,11.0
548,FFA_Round5,Player 1,0.0
548,FFA_Round5,Player 2,6.0
548,FFA_Round5,Player 3,2.0
548,FFA_Round5,Player 4,3.0
548,FFA_Round5,Player 5,6.0
548,FFA_Round5,Player 6,4.0
548,FFA_Round5,Player 7,4.0
548,FFA_Round5,Player 8,12.0
548,FFA_Round5,Player 9,8.0
548,FFA_Round5,Player 10,5.0
549,FFA_Round5,Player 1,2.0
549,FFA_Round5,Player 2,4.0
549,FFA_Round5,Player 3,1.0
549,FFA_Round5,Player 4,4.0
549,FFA_Round5,Player 5,7.0
549,FFA_Round5,Player 6,5.0
549,FFA_Round5,Player 7,5.0
549,FFA_Round5,Player 8,1.0
549,FFA_Round5,Player 9,13.0
549,FFA_Round5,Player 10,8.0
550,FFA_Round5,Player 1,0.0
550,FFA_Round5,Player 2,1.0
550,FFA_Round5,Player 3,2.0
550,FFA_Round5,Player 4,2.0
550,FFA_Round5,Player 5,10.0
550,FFA_Round5,Player 6,8.0
550,FFA_Round5,Player 7,6.0
550,FFA_Round5,Player 8,4.0
550,FFA_Round5,Player 9,9.0
550,FFA_Round5,Player 10,8.0
551,FFA_Round5,Player 1,0.0
551,FFA_Round5,Player 2,3.0
551,FFA_Round5,Player 3,6.0
551,FFA_Round5,Player 4,7.0
551,FFA_Round5,Player 5,3.0
551,FFA_Round5,Player 6,3.0
551,FFA_Round5,Player 7,5.0
551,FFA_Round5,Player 8,10.0
551,FFA_Round5,Player 9,4.0
551,FFA_Round5,Player 10,9.0
552,FFA_Round5,Player 1,2.0
552,FFA_Round5,Player 2,4.0
552,FFA_Round5,Player 3,4.0
552,FFA_Round5,Player 4,4.0
552,FFA_Round5,Player 5,5.0
552,FFA_Round5,Player 6,7.0
552,FFA_Round5,Player 7,4.0
552,FFA_Round5,Player 8,8.0
552,FFA_Round5,Player 9,5.0
552,FFA_Round5,Player 10,7.0
553,FFA_Round5,Player 1,4.0
553,FFA_Round5,Player 2,0.0
553,FFA_Round5,Player 3,4.0
553,FFA_Round5,Player 4,3.0
553,FFA_Round5,Player 5,4.0
553,FFA_Round5,Player 6,3.0
553,FFA_Round5,Player 7,6.0
553,FFA_Round5,Player 8,6.0
553,FFA_Round5,Player 9,8.0
553,FFA_Round5,Player 10,12.0
554,FFA_Round5,Player 1,0.0
554,FFA_Round5,Player 2,5.0
554,FFA_Round5,Player 3,3.0
554,FFA_Round5,Player 4,3.0
554,FFA_Round5,Player 5,4.0
554,FFA_Round5,Player 6,6.0
554,FFA_Round5,Player 7,7.0
554,FFA_Round5,Player 8,7.0
554,FFA_Round5,Player 9,11.0
554,FFA_Round5,Player 10,4.0
555,FFA_Round5,Player 1,5.0
555,FFA_Round5,Player 2,1.0
555,FFA_Round5,Player 3,4.0
555,FFA_Round5,Player 4,2.0
555,FFA_Round5,Player 5,3.0
555,FFA_Round5,Player 6,4.0
555,FFA_Round5,Player 7,8.0
555,FFA_Round5,Player 8,6.0
555,FFA_Round5,Player 9,8.0
555,FFA_Round5,Player 10,9.0
556,FFA_Round5,Player 1,0.0
556,FFA_Round5,Player 2,6.0
556,FFA_Round5,Player 3,0.0
556,FFA_Round5,Player 4,4.0
556,FFA_Round5,Player 5,4.0
556,FFA_Round5,Player 6,8.0
556,FFA_Round5,Player 7,6.0
556,FFA_Round5,Player 8,8.0
556,FFA_Round5,Player 9,7.0
556,FFA_Round5,Player 10,7.0
557,FFA_Round5,Player 1,3.0
557,FFA_Round5,Player 2,7.0
557,FFA_Round5,Player 3,4.0
557,FFA_Round5,Player 4,3.0
557,FFA_Round5,Player 5,4.0
557,FFA_Round5,Player 6,2.0
557,FFA_Round5,Player 7,3.0
557,FFA_Round5,Player 8,12.0
557,FFA_Round5,Player 9,4.0
557,FFA_Round5,Player 10,8.0
558,FFA_Round5,Player 1,3.0
558,FFA_Round5,Player 2,2.0
558,FFA_Round5,Player 3,6.0
558,FFA_Round5,Player 4,7.0
558,FFA_Round5,Player 5,2.0
558,FFA_Round5,Player 6,8.0
558,FFA_Round5,Player 7,4.0
558,FFA_Round5,Player 8,5.0
558,FFA_Round5,Player 9,8.0
558,FFA_Round5,Player 10,5.0
559,FFA_Round5,Player 1,4.0
559,FFA_Round5,Player 2,6.0
559,FFA_Round5,Player 3,3.0
559,FFA_Round5,Player 4,0.0
559,FFA_Round5,Player 5,6.0
559,FFA_Round5,Player 6,5.0
559,FFA_Round5,Player 7,8.0
559,FFA_Round5,Player 8,4.0
559,FFA_Round5,Player 9,9.0
559,FFA_Round5,Player 10,5.0
560,FFA_Round5,Player 1,0.0
560,FFA_Round5,Player 2,3.0
560,FFA_Round5,Player 3,6.0
560,FFA_Round5,Player 4,7.0
560,FFA_Round5,Player 5,5.0
560,FFA_Round5,Player 6,8.0
560,FFA_Round5,Player 7,4.0
560,FFA_Round5,Player 8,6.0
560,FFA_Round5,Player 9,9.0
560,FFA_Round5,Player 10,2.0
561,FFA_Round5,Player 1,1.0
561,FFA_Round5,Player 2,3.0
561,FFA_Round5,Player 3,1.0
561,FFA_Round5,Player 4,2.0
561,FFA_Round5,Player 5,8.0
561,FFA_Round5,Player 6,9.0
561,FFA_Round5,Player 7,4.0
561,FFA_Round5,Player 8,5.0
561,FFA_Round5,Player 9,7.0
561,FFA_Round5,Player 10,10.0
562,FFA_Round5,Player 1,8.0
562,FFA_Round5,Player 2,2.0
562,FFA_Round5,Player 3,2.0
562,FFA_Round5,Player 4,6.0
562,FFA_Round5,Player 5,3.0
562,FFA_Round5,Player 6,3.0
562,FFA_Round5,Player 7,6.0
562,FFA_Round5,Player 8,5.0
562,FFA_Round5,Player 9,8.0
562,FFA_Round5,Player 10,7.0
563,FFA_Round5,Player 1,2.0
563,FFA_Round5,Player 2,3.0
563,FFA_Round5,Player 3,6.0
563,FFA_Round5,Player 4,6.0
563,FFA_Round5,Player 5,1.0
563,FFA_Round5,Player 6,5.0
563,FFA_Round5,Player 7,5.0
563,FFA_Round5,Player 8,6.0
563,FFA_Round5,Player 9,6.0
563,FFA_Round5,Player 10,10.0
564,FFA_Round5,Player 1,0.0
564,FFA_Round5,Player 2,3.0
564,FFA_Round5,Player 3,2.0
564,FFA_Round5,Player 4,5.0
564,FFA_Round5,Player 5,6.0
564,FFA_Round5,Player 6,4.0
564,FFA_Round5,Player 7,3.0
564,FFA_Round5,Player 8,7.0
564,FFA_Round5,Player 9,7.0
564,FFA_Round5,Player 10,13.0
565,FFA_Round5,Player 1,7.0
565,FFA_Round5,Player 2,2.0
565,FFA_Round5,Player 3,3.0
565,FFA_Round5,Player 4,3.0
565,FFA_Round5,Player 5,7.0
565,FFA_Round5,Player 6,7.0
565,FFA_Round5,Player 7,3.0
565,FFA_Round5,Player 8,6.0
565,FFA_Round5,Player 9,3.0
565,FFA_Round5,Player 10,9.0
566,FFA_Round5,Player 1,3.0
566,FFA_Round5,Player 2,2.0
566,FFA_Round5,Player 3,3.0
566,FFA_Round5,Player 4,2.0
566,FFA_Round5,Player 5,5.0
566,FFA_Round5,Player 6,1.0
566,FFA_Round5,Player 7,3.0
566,FFA_Round5,Player 8,11.0
566,FFA_Round5,Player 9,10.0
566,FFA_Round5,Player 10,10.0
567,FFA_Round5,Player 1,2.0
567,FFA_Round5,Player 2,0.0
567,FFA_Round5,Player 3,8.0
567,FFA_Round5,Player 4,4.0
567,FFA_Round5,Player 5,7.0
567,FFA_Round5,Player 6,7.0
567,FFA_Round5,Player 7,7.0
567,FFA_Round5,Player 8,8.0
567,FFA_Round5,Player 9,4.0
567,FFA_Round5,Player 10,3.0
568,FFA_Round5,Player 1,1.0
568,FFA_Round5,Player 2,7.0
568,FFA_Round5,Player 3,2.0
568,FFA_Round5,Player 4,1.0
568,FFA_Round5,Player 5,6.0
568,FFA_Round5,Player 6,10.0
568,FFA_Round5,Player 7,3.0
568,FFA_Round5,Player 8,7.0
568,FFA_Round5,Player 9,7.0
568,FFA_Round5,Player 10,6.0
569,FFA_Round5,Player 1,5.0
569,FFA_Round5,Player 2,1.0
569,FFA_Round5,Player 3,4.0
569,FFA_Round5,Player 4,2.0
569,FFA_Round5,Player 5,7.0
569,FFA_Round5,Player 6,1.0
569,FFA_Round5,Player 7,9.0
569,FFA_Round5,Player 8,4.0
569,FFA_Round5,Player 9,6.0
569,FFA_Round5,Player 10,11.0
570,FFA_Round5,Player 1,0.0
570,FFA_Round5,Player 2,2.0
570,FFA_Round5,Player 3,7.0
570,FFA_Round5,Player 4,6.0
570,FFA_Round5,Player 5,6.0
570,FFA_Round5,Player 6,4.0
570,FFA_Round5,Player 7,3.0
570,FFA_Round5,Player 8,8.0
570,FFA_Round5,Player 9,1.0
570,FFA_Round5,Player 10,13.0
571,FFA_Round5,Player 1,0.0
571,FFA_Round5,Player 2,5.0
571,FFA_Round5,Player 3,1.0
571,FFA_Round5,Player 4,2.0
571,FFA_Round5,Player 5,6.0
571,FFA_Round5,Player 6,5.0
571,FFA_Round5,Player 7,10.0
571,FFA_Round5,Player 8,5.0
571,FFA_Round5,Player 9,7.0
571,FFA_Round5,Player 10,9.0
572,FFA_Round5,Player 1,3.0
572,FFA_Round5,Player 2,5.0
572,FFA_Round5,Player 3,4.0
572,FFA_Round5,Player 4,4.0
572,FFA_Round5,Player 5,2.0
572,FFA_Round5,Player 6,4.0
572,FFA_Round5,Player 7,6.0
572,FFA_Round5,Player 8,5.0
572,FFA_Round5,Player 9,8.0
572,FFA_Round5,Player 10,9.0
573,FFA_Round5,Player 1,2.0
573,FFA_Round5,Player 2,3.0
573,FFA_Round5,Player 3,0.0
573,FFA_Round5,Player 4,5.0
573,FFA_Round5,Player 5,4.0
573,FFA_Round5,Player 6,3.0
573,FFA_Round5,Player 7,5.0
573,FFA_Round5,Player 8,5.0
573,FFA_Round5,Player 9,8.0
573,FFA_Round5,Player 10,15.0
574,FFA_Round5,Player 1,1.0
574,FFA_Round5,Player 2,4.0
574,FFA_Round5,Player 3,2.0
574,FFA_Round5,Player 4,8.0
574,FFA_Round5,Player 5,5.0
574,FFA_Round5,Player 6,7.0
574,FFA_Round5,Player 7,6.0
574,FFA_Round5,Player 8,8.0
574,FFA_Round5,Player 9,4.0
574,FFA_Round5,Player 10,5.0
575,FFA_Round5,Player 1,2.0
575,FFA_Round5,Player 2,2.0
575,FFA_Round5,Player 3,6.0
575,FFA_Round5,Player 4,3.0
575,FFA_Round5,Player 5,5.0
575,FFA_Round5,Player 6,4.0
575,FFA_Round5,Player 7,11.0
575,FFA_Round5,Player 8,8.0
575,FFA_Round5,Player 9,4.0
575,FFA_Round5,Player 10,5.0
576,FFA_Round5,Player 1,3.0
576,FFA_Round5,Player 2,1.0
576,FFA_Round5,Player 3,4.0
576,FFA_Round5,Player 4,6.0
576,FFA_Round5,Player 5,3.0
576,FFA_Round5,Player 6,9.0
576,FFA_Round5,Player 7,7.0
576,FFA_Round5,Player 8,5.0
576,FFA_Round5,Player 9,5.0
576,FFA_Round5,Player 10,7.0
